version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 123456789012 eni-e3580e90 192.168.2.20 192.168.1.1 40830 80 6 791 1023554 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 18.83.14.191 57319 80 6 791 1023554 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 18.83.14.191 192.168.1.1 80 57319 6 517 1108191 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.20 80 40830 6 517 1108191 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.114 192.168.1.1 46756 80 6 871 678509 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 28.18.134.127 58362 80 6 871 678509 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 28.18.134.127 192.168.1.1 80 58362 6 756 1139268 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.114 80 46756 6 756 1139268 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.131 192.168.1.1 38049 80 6 392 514696 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 93.52.58.142 46802 80 6 392 514696 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 93.52.58.142 192.168.1.1 80 46802 6 956 413952 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.131 80 38049 6 956 413952 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.166 192.168.1.1 55886 443 6 53 48601 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 39.167.208.248 35223 443 6 53 48601 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 39.167.208.248 192.168.1.1 443 35223 6 604 48866 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.166 443 55886 6 604 48866 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.99 192.168.1.1 33418 443 6 297 407781 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 20.141.143.169 36552 443 6 297 407781 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 20.141.143.169 192.168.1.1 443 36552 6 496 356994 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.99 443 33418 6 496 356994 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.34 192.168.1.1 47876 443 6 853 660222 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 53.237.210.183 36728 443 6 853 660222 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 53.237.210.183 192.168.1.1 443 36728 6 765 882855 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.34 443 47876 6 765 882855 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.114 192.168.1.1 59303 80 6 986 1373498 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 28.18.134.127 35314 80 6 986 1373498 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 28.18.134.127 192.168.1.1 80 35314 6 324 669494 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.114 80 59303 6 324 669494 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.215 192.168.1.1 39973 443 6 565 428270 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 61.209.25.155 48058 443 6 565 428270 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 61.209.25.155 192.168.1.1 443 48058 6 53 424315 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.215 443 39973 6 53 424315 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.183 192.168.1.1 51282 443 6 635 340995 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 185.213.73.117 35967 443 6 635 340995 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 185.213.73.117 192.168.1.1 443 35967 6 628 829945 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.183 443 51282 6 628 829945 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.105 192.168.1.1 33609 443 6 791 595623 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 59.118.94.135 53643 443 6 791 595623 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 59.118.94.135 192.168.1.1 443 53643 6 233 961065 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.105 443 33609 6 233 961065 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.78 192.168.1.1 59718 80 6 227 178422 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 170.8.182.82 52741 80 6 227 178422 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 170.8.182.82 192.168.1.1 80 52741 6 42 115770 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.78 80 59718 6 42 115770 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.205 192.168.1.1 50812 80 6 149 125607 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 50.137.76.149 40044 80 6 149 125607 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 50.137.76.149 192.168.1.1 80 40044 6 969 92529 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.205 80 50812 6 969 92529 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.137 192.168.1.1 34585 80 6 283 331959 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 195.123.187.66 48146 80 6 283 331959 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 195.123.187.66 192.168.1.1 80 48146 6 867 233758 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.137 80 34585 6 867 233758 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.15 192.168.1.1 35926 80 6 11 8371 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 168.208.114.91 58673 80 6 11 8371 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 168.208.114.91 192.168.1.1 80 58673 6 840 14102 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.15 80 35926 6 840 14102 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.186 192.168.1.1 44579 80 6 61 32757 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 212.9.174.56 46013 80 6 61 32757 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 212.9.174.56 192.168.1.1 80 46013 6 564 86437 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.186 80 44579 6 564 86437 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.232 192.168.1.1 49059 80 6 78 67860 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 178.172.3.158 56195 80 6 78 67860 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 178.172.3.158 192.168.1.1 80 56195 6 567 59436 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.232 80 49059 6 567 59436 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.114 192.168.1.1 46616 443 6 523 304909 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 26.224.25.240 54682 443 6 523 304909 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 26.224.25.240 192.168.1.1 443 54682 6 737 725401 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.114 443 46616 6 737 725401 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.143 192.168.1.1 50270 80 6 132 89100 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 115.70.48.143 38842 80 6 132 89100 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 115.70.48.143 192.168.1.1 80 38842 6 513 130680 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.143 80 50270 6 513 130680 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.150 192.168.1.1 60720 443 6 927 985401 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 207.51.53.232 49519 443 6 927 985401 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 207.51.53.232 192.168.1.1 443 49519 6 194 1276479 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.150 443 60720 6 194 1276479 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.149 192.168.1.1 49506 443 6 128 109824 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 18.83.14.191 44388 443 6 128 109824 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 18.83.14.191 192.168.1.1 443 44388 6 169 152448 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.149 443 49506 6 169 152448 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.105 192.168.1.1 57621 443 6 795 1186935 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 28.18.134.127 49220 443 6 795 1186935 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 28.18.134.127 192.168.1.1 443 49220 6 78 933330 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.105 443 57621 6 78 933330 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.87 192.168.1.1 53491 443 6 616 638792 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 238.254.71.114 50882 443 6 616 638792 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 238.254.71.114 192.168.1.1 443 50882 6 375 848848 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.87 443 53491 6 375 848848 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.202 192.168.1.1 55760 80 6 307 348752 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 66.78.28.114 54962 80 6 307 348752 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 66.78.28.114 192.168.1.1 80 54962 6 734 349059 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.202 80 55760 6 734 349059 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.162 192.168.1.1 39549 443 6 194 108058 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 50.137.76.149 47778 443 6 194 108058 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 50.137.76.149 192.168.1.1 443 47778 6 278 212430 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.162 443 39549 6 278 212430 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.105 192.168.1.1 57095 443 6 251 362695 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 145.253.190.189 58785 443 6 251 362695 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 145.253.190.189 192.168.1.1 443 58785 6 319 226904 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.105 443 57095 6 319 226904 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.226 192.168.1.1 58189 80 6 395 311655 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 168.208.114.91 56731 80 6 395 311655 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 168.208.114.91 192.168.1.1 80 56731 6 61 522585 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.226 80 58189 6 61 522585 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.99 192.168.1.1 36059 443 6 270 217890 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 185.213.73.117 51461 443 6 270 217890 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 185.213.73.117 192.168.1.1 443 51461 6 195 137430 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.99 443 36059 6 195 137430 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.117 192.168.1.1 59403 443 6 712 1065864 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 28.131.211.197 39428 443 6 712 1065864 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 28.131.211.197 192.168.1.1 443 39428 6 634 1013176 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.117 443 59403 6 634 1013176 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.61 192.168.1.1 53944 80 6 409 359102 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 59.118.94.135 57867 80 6 409 359102 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 59.118.94.135 192.168.1.1 80 57867 6 669 251126 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.61 80 53944 6 669 251126 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.131 192.168.1.1 45652 443 6 182 156338 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 28.18.134.127 51287 443 6 182 156338 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 28.18.134.127 192.168.1.1 443 51287 6 846 263172 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.131 443 45652 6 846 263172 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.228 192.168.1.1 37683 80 6 969 998070 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 53.237.210.183 56233 80 6 969 998070 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 53.237.210.183 192.168.1.1 80 56233 6 592 552330 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.228 80 37683 6 592 552330 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.175 192.168.1.1 50536 443 6 830 775220 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 231.214.219.246 60837 443 6 830 775220 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 231.214.219.246 192.168.1.1 443 60837 6 534 421640 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.175 443 50536 6 534 421640 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.203 192.168.1.1 39847 80 6 70 68950 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 56.46.12.204 48502 80 6 70 68950 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 56.46.12.204 192.168.1.1 80 48502 6 754 90580 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.203 80 39847 6 754 90580 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.145 192.168.1.1 47230 80 6 807 1022469 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 157.176.124.159 57041 80 6 807 1022469 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 157.176.124.159 192.168.1.1 80 57041 6 663 458376 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.145 80 47230 6 663 458376 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.151 192.168.1.1 43156 443 6 992 1263808 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 195.123.187.66 47832 443 6 992 1263808 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 195.123.187.66 192.168.1.1 443 47832 6 641 536672 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.151 443 43156 6 641 536672 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.151 192.168.1.1 42837 443 6 950 975650 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 170.8.182.82 36357 443 6 950 975650 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 170.8.182.82 192.168.1.1 443 36357 6 391 532950 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.151 443 42837 6 391 532950 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.202 192.168.1.1 49705 443 6 413 489818 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 170.8.182.82 54439 443 6 413 489818 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 170.8.182.82 192.168.1.1 443 54439 6 677 589351 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.202 443 49705 6 677 589351 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.148 192.168.1.1 37384 443 6 610 850340 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 93.52.58.142 56633 443 6 610 850340 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 93.52.58.142 192.168.1.1 443 56633 6 195 340380 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.148 443 37384 6 195 340380 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.161 192.168.1.1 32974 443 6 973 505960 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 59.118.94.135 52305 443 6 973 505960 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 59.118.94.135 192.168.1.1 443 52305 6 321 926296 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.161 443 32974 6 321 926296 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.137 192.168.1.1 54203 443 6 276 285660 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 136.116.150.201 40030 443 6 276 285660 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 136.116.150.201 192.168.1.1 443 40030 6 62 347208 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.137 443 54203 6 62 347208 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.105 192.168.1.1 54863 80 6 219 223161 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 61.16.18.147 52080 80 6 219 223161 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 61.16.18.147 192.168.1.1 80 52080 6 472 258858 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.105 80 54863 6 472 258858 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.162 192.168.1.1 34824 80 6 933 1044960 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 20.216.236.203 60894 80 6 933 1044960 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 20.216.236.203 192.168.1.1 80 60894 6 336 1025367 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.162 80 34824 6 336 1025367 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.34 192.168.1.1 51136 80 6 72 67752 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 28.131.211.197 43901 80 6 72 67752 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 28.131.211.197 192.168.1.1 80 43901 6 677 41544 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.34 80 51136 6 677 41544 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.78 192.168.1.1 47112 443 6 373 400975 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 20.141.143.169 40654 443 6 373 400975 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 20.141.143.169 192.168.1.1 443 40654 6 261 296535 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.78 443 47112 6 261 296535 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.20 192.168.1.1 54863 80 6 248 305288 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 130.231.19.172 34522 80 6 248 305288 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 130.231.19.172 192.168.1.1 80 34522 6 582 343976 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.20 80 54863 6 582 343976 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.215 192.168.1.1 35459 80 6 9 5976 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 50.137.76.149 57001 80 6 9 5976 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 50.137.76.149 192.168.1.1 80 57001 6 525 4779 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.215 80 35459 6 525 4779 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.87 192.168.1.1 46500 80 6 984 1214256 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 212.9.174.56 59472 80 6 984 1214256 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 212.9.174.56 192.168.1.1 80 59472 6 527 1289040 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.87 80 46500 6 527 1289040 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.202 192.168.1.1 53057 80 6 251 291913 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 16.196.247.74 54101 80 6 251 291913 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 16.196.247.74 192.168.1.1 80 54101 6 743 311742 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.202 80 53057 6 743 311742 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.106 192.168.1.1 36679 80 6 576 485568 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 130.231.19.172 35659 80 6 576 485568 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 130.231.19.172 192.168.1.1 80 35659 6 291 455616 1556000000 1556000120 ACCEPT OK
